Step,PIB,Desempleo,QuiebrasF,BancosMuertos,FondoRescate
333,1465.3949872687315,0.0,0,13,0.0
334,1389.3050411837974,0.0,0,13,0.0
335,1426.385670980377,0.0,0,13,0.0
336,1376.8680237415383,0.0,0,13,0.0
337,1433.7166568140003,0.0,0,13,0.0
338,1447.2446952681087,0.0,0,13,0.0
339,1392.30875183631,0.0,0,13,0.0
340,1435.3019004808389,0.0,0,13,0.0
341,1355.724902277953,0.0,0,13,0.0
342,1450.4825045168368,0.0,0,13,0.0
343,1440.325934621635,0.0,0,13,0.0
344,1398.516373500649,0.0,0,13,0.0
345,1425.7678404857434,0.0,0,13,0.0
346,1415.9809807263678,0.0,0,13,0.0
347,1436.2768052457836,0.0,0,13,0.0
348,1389.5226842598156,0.0,0,13,0.0
349,1415.5217056234892,0.0,0,13,0.0
350,1379.9229963698986,0.0,0,13,0.0
351,1427.2393705552176,0.0,0,13,0.0
352,1431.2058885818474,0.0,0,13,0.0
353,1465.3700182160105,0.0,0,13,0.0
354,1358.107313891826,0.0,0,13,0.0
355,1452.7140571189873,0.0,0,13,0.0
356,1417.6859934850447,0.0,0,13,0.0
357,1371.1150941472076,0.0,0,13,0.0
358,1464.8017982196802,0.0,0,13,0.0
359,1381.5975807936095,0.0,0,13,0.0
360,1399.664254096354,0.0,0,13,0.0
361,1482.3427979592498,0.0,0,13,0.0
362,1396.6414977091724,0.0,0,13,0.0
363,1392.2117763051829,0.0,0,13,0.0
364,1430.284119951366,0.0,0,13,0.0
365,1335.7309695404804,0.0,0,13,0.0
366,1529.607119889283,0.0,0,13,0.0
367,1398.4917226697348,0.0,0,13,0.0
368,1374.7187210995376,0.0,0,13,0.0
369,1411.5783556154706,0.0,0,13,0.0
370,1444.938998094633,0.0,0,13,0.0
371,1364.9450033747207,0.0,0,13,0.0
372,1444.2746106768768,0.0,0,13,0.0
373,1411.394402087796,0.0,0,13,0.0
374,1433.6217795525095,0.0,0,13,0.0
375,1352.9810135090372,0.0,0,13,0.0
376,1451.0329782582062,0.0,0,13,0.0
377,1393.6239292272787,0.0,0,13,0.0
378,1386.785929214015,0.0,0,13,0.0
379,1475.1801046715373,0.0,0,13,0.0
380,1393.1135364700485,0.0,0,13,0.0
381,1474.1048426230445,0.0,0,13,0.0
382,1324.3843997820932,0.0,0,13,0.0
383,1378.5791103487218,0.0,0,13,0.0
384,1508.8575554294423,0.0,0,13,0.0
385,1374.3196444098633,0.0,0,13,0.0
386,1392.7235545413696,0.0,0,13,0.0
387,1403.7173464327727,0.0,0,13,0.0
388,1530.1733405089997,0.0,0,13,0.0
389,1346.282394418108,0.0,0,13,0.0
390,1436.1715831940724,0.0,0,13,0.0
391,1303.0809350671846,0.0,0,13,0.0
392,1508.150360348049,0.0,0,13,0.0
393,1351.9608412243629,0.0,0,13,0.0
394,1439.871543713327,0.0,0,13,0.0
395,1366.4706261379497,0.0,0,13,0.0
396,1407.8332341809303,0.0,0,13,0.0
397,1352.1260951574468,0.0,0,13,0.0
398,1412.7771327041958,0.0,0,13,0.0
399,1325.5729894651683,0.0,0,13,0.0
400,1360.884754321673,0.0,0,13,0.0
401,1350.4086539945563,0.0,0,13,0.0
402,1321.362558512101,0.0,0,13,0.0
403,1261.4239438106306,0.0,0,13,0.0
404,1318.5941018893695,0.0,0,13,0.0
405,1294.7380998354172,0.0,0,13,0.0
406,1222.9163977060257,0.0,0,13,0.0
407,1201.931291880331,0.0,0,13,0.0
408,1202.0763803871644,0.0,0,13,0.0
409,1157.1761059198236,0.0,0,13,0.0
410,1156.389506496296,0.0,0,13,0.0
411,1161.0293465862858,0.0,0,13,0.0
412,1160.859208071795,0.0,0,13,0.0
413,1142.1818831441194,0.0,0,13,0.0
414,1178.335089986862,0.0,0,13,0.0
415,1138.6777826457696,0.0,0,13,0.0
416,1185.4309766848935,0.0,0,13,0.0
417,1131.4236475477676,0.0,0,13,0.0
418,1173.1739989493483,0.0,0,13,0.0
419,1151.7034463681605,0.0,0,13,0.0
420,1181.6554268673806,0.0,0,13,0.0
421,1135.5016088480113,0.0,0,13,0.0
422,1181.2522590373749,0.0,0,13,0.0
423,1142.899479580477,0.0,0,13,0.0
424,1177.587521837654,0.0,0,13,0.0
425,1180.1599231402558,0.0,0,13,0.0
426,1143.8104160228504,0.0,0,13,0.0
427,1204.2065026148864,0.0,0,13,0.0
428,1152.6380179813882,0.0,0,13,0.0
429,1183.7885599780016,-0.0008474576271186862,0,13,0.0
430,1144.3417111857166,-0.0008474576271186862,0,13,0.0
431,1211.531034205586,-0.0008474576271186862,0,13,0.0
432,1171.1202605443696,-0.0016949152542373724,0,13,0.0
433,1211.132587795566,-0.003389830508474523,0,13,0.0
434,1190.49701760435,-0.005084745762711895,0,13,0.0
435,1218.3823814435864,-0.007627118644067732,0,13,0.0
436,1196.117110830465,-0.011016949152542477,0,13,0.0
437,1202.6732593787249,-0.0016949152542373724,0,13,0.0
438,1173.40698627704,-0.0059322033898305815,0,13,0.0
439,1227.967859890839,-0.006779661016949046,0,13,0.0
440,1194.8542796266365,-0.01016949152542379,0,13,0.0
441,1212.7047098895794,-0.014406779661017,0,13,0.0
442,1195.8290585409745,-0.012711864406779627,0,13,0.0
443,1200.3983468976091,-0.0008474576271186862,0,13,0.0
444,1223.6671887993584,-0.003389830508474523,0,13,0.0
445,1221.2306493460665,-0.0008474576271186862,0,13,0.0
446,1173.6979693627302,-0.003389830508474523,0,13,0.0
447,1247.5334975389878,-0.004237288135593209,0,13,0.0
448,1203.1336694405427,-0.005084745762711895,0,13,0.0
449,1219.3955228464247,-0.006779661016949046,0,13,0.0
450,1217.1950641318022,0.0,0,13,0.0
451,1237.1572381240485,-0.0016949152542373724,0,13,0.0
452,1184.878773555483,-0.004237288135593209,0,13,0.0
453,1246.0180632495608,-0.0025423728813558366,0,13,0.0
454,1206.0977636619077,-0.0059322033898305815,0,13,0.0
455,1225.9663611829178,-0.0008474576271186862,0,13,0.0
456,1212.8256825430565,-0.004237288135593209,0,13,0.0
457,1239.717111099199,-0.004237288135593209,0,13,0.0
458,1215.708017489236,-0.0025423728813558366,0,13,0.0
459,1221.7629857271393,-0.006779661016949046,0,13,0.0
460,1209.0601737577554,-0.013559322033898313,0,13,0.0
461,1188.8229507641763,-0.016949152542372836,0,13,0.0
462,1217.1252884494222,-0.02033898305084736,0,13,0.0
463,1212.9706131298583,-0.005084745762711895,1,15,0.0
464,1197.5544825856712,0.0,0,15,0.0
465,1199.3855338444116,-0.005084745762711895,0,15,0.0
466,1186.5005722751278,0.0,0,15,0.0
467,1242.1282513306237,-0.003389830508474523,0,15,0.0
468,1234.1884404233774,-0.0025423728813558366,0,15,0.0
469,1201.4379094460128,-0.0016949152542373724,0,15,0.0
470,1260.579518273809,-0.0025423728813558366,0,15,0.0
471,1222.9568193418697,-0.007627118644067732,0,15,0.0
472,1225.5091463417393,-0.004237288135593209,0,15,0.0
473,1241.0398214781037,-0.005084745762711895,0,15,0.0
474,1246.5723092513438,-0.003389830508474523,0,15,0.0
475,1234.0516255619061,-0.0059322033898305815,0,15,0.0
476,1295.8707426698668,-0.004237288135593209,0,15,0.0
477,1245.710432368505,-0.011016949152542477,0,15,0.0
478,1272.4875905640072,-0.007627118644067732,0,15,0.0
479,1244.9018975997376,-0.017796610169491522,0,15,0.0
480,1252.8984793067712,-0.015254237288135686,0,15,0.0
481,1273.4275145802699,-0.022881355932203418,0,15,0.0
482,1251.0582115154796,-0.027966101694915313,0,15,0.0
483,1282.1127965263738,-0.027966101694915313,0,15,0.0
484,1260.4843537783238,-0.031355932203389836,0,15,0.0
485,1265.1984895231114,-0.02627118644067794,1,15,0.0
486,1259.1780101368565,-0.017796610169491522,0,15,0.0
487,1246.8858119972367,-0.015254237288135686,0,15,0.0
488,1268.1053209726508,-0.0016949152542373724,0,15,0.0
489,1297.901699319516,-0.003389830508474523,0,15,0.0
490,1288.0178358019816,-0.005084745762711895,0,15,0.0
491,1280.7039214551369,-0.006779661016949046,1,17,0.0
492,1266.7965069471118,-0.008474576271186418,0,17,0.0
493,1272.9494527098293,-0.011016949152542477,0,17,0.0
494,1292.286999314282,-0.013559322033898313,0,17,0.0
495,1294.7529927099642,-0.021186440677966045,0,17,0.0
496,1272.1219168001824,-0.025423728813559254,1,17,0.0
497,1273.7228273238834,-0.024576271186440568,0,17,0.0
498,1262.077191247049,-0.02203389830508473,0,17,0.0
499,1307.3847511744582,-0.028813559322034,0,17,0.0
