Step,PIB,Desempleo,QuiebrasF,BancosMuertos,FondoRescate
120,1379.4328790821323,0.0,0,0,0.0
121,1405.2439227609198,0.0,0,0,0.0
122,1389.337937262155,0.0,0,0,0.0
123,1400.2948322957861,0.0,0,0,0.0
124,1391.0674845480557,0.0,0,0,0.0
125,1407.4546844163283,0.0,0,0,0.0
126,1399.474165066018,0.0,0,0,0.0
127,1412.1610300653026,0.0,0,0,0.0
128,1412.838994359856,0.0,0,0,0.0
129,1399.8784111471296,0.0,0,0,0.0
130,1422.171962634102,0.0,0,0,0.0
131,1424.0555249622103,0.0,0,0,0.0
132,1420.9535442765948,0.0,0,0,0.0
133,1441.7500505061744,0.0,0,0,0.0
134,1383.1252096983346,0.0,0,0,0.0
135,1444.3459965493407,0.0,0,0,0.0
136,1410.8189741939173,0.0,0,0,0.0
137,1435.852272688887,0.0,0,0,0.0
138,1415.6371733571325,0.0,0,0,0.0
139,1435.753579875109,0.0,0,0,0.0
140,1456.1911837724058,0.0,0,0,0.0
141,1456.8013060378778,0.0,0,0,0.0
142,1403.9775921187145,0.0,0,0,0.0
143,1461.8876152486357,0.0,0,0,0.0
144,1425.1953945186906,0.0,0,0,0.0
145,1499.4497215640815,0.0,0,0,0.0
146,1397.895747946925,0.0,0,0,0.0
147,1503.6422305981584,0.0,0,0,0.0
148,1440.9601394800752,0.0,0,0,0.0
149,1471.4323903730135,0.0,0,0,0.0
150,1458.745830365129,-0.0016949152542373724,0,0,0.0
151,1485.2219786115495,-0.003389830508474523,0,0,0.0
152,1432.1544125469466,-0.004237288135593209,0,0,0.0
153,1499.1753853309567,-0.007627118644067732,0,0,0.0
154,1461.0320754902161,0.0,0,0,0.0
155,1466.177575445712,0.0,0,0,0.0
156,1475.887318199799,-0.0008474576271186862,0,0,0.0
157,1494.3354594808197,0.0,0,0,0.0
158,1484.025302946698,-0.0008474576271186862,0,0,0.0
159,1526.4169046400136,0.0,0,0,0.0
160,1453.8744773249193,0.0,0,0,0.0
161,1520.0915473856169,0.0,0,0,0.0
162,1466.933066056233,0.0,0,0,0.0
163,1502.860163265754,0.0,0,0,0.0
164,1446.919722761225,0.0,0,0,0.0
165,1518.016492358928,0.0,0,0,0.0
166,1528.402772773206,0.0,0,0,0.0
167,1496.124314077156,0.0,0,0,0.0
168,1491.1369934101574,0.0,0,0,0.0
169,1532.1679436357515,0.0,0,0,0.0
170,1497.8391070257887,0.0,0,0,0.0
171,1520.4571358542053,0.0,0,0,0.0
172,1505.0483489015155,0.0,0,0,0.0
173,1524.2358371090497,0.0,0,0,0.0
174,1491.9679054128167,0.0,0,0,0.0
175,1501.2149306082288,0.0,0,0,0.0
176,1506.7841490543635,0.0,0,0,0.0
177,1541.3037786376121,0.0,0,0,0.0
178,1475.3732102406614,0.0,0,0,0.0
179,1493.7154620114718,0.0,0,0,0.0
180,1539.5455196093067,0.0,0,0,0.0
181,1509.1162124591065,0.0,0,0,0.0
182,1526.871104909602,0.0,0,0,0.0
183,1512.049678699668,0.0,0,0,0.0
184,1540.7374647187255,0.0,0,0,0.0
185,1522.5828059937635,0.0,0,0,0.0
186,1495.904625076441,0.0,0,0,0.0
187,1542.901212843381,0.0,0,0,0.0
188,1503.0908638620015,0.0,0,0,0.0
189,1572.7930748988895,0.0,0,0,0.0
190,1514.1030559934964,0.0,0,0,0.0
191,1547.0189808053428,0.0,0,0,0.0
192,1591.5774432995997,0.0,0,0,0.0
193,1500.4803563183566,0.0,0,0,0.0
194,1526.7989108742456,0.0,0,0,0.0
195,1570.1870031046712,0.0,0,0,0.0
196,1550.3985414258718,0.0,0,0,0.0
197,1578.7710420165588,0.0,0,0,0.0
198,1529.661215949897,0.0,0,0,0.0
199,1553.7450649837874,0.0,0,0,0.0
200,1575.88966154356,0.0,0,0,0.0
201,1547.8989788286076,0.0,0,0,0.0
202,1600.711551059342,0.0,0,0,0.0
203,1478.8730572153877,0.0,0,0,0.0
204,1628.6397157248243,0.0,0,0,0.0
205,1567.3914300646154,0.0,0,0,0.0
206,1548.5121962236744,0.0,0,0,0.0
207,1530.945412752215,0.0,0,0,0.0
208,1621.4056995078138,0.0,0,0,0.0
209,1526.1751109208903,0.0,0,0,0.0
210,1614.7724856701968,-0.0008474576271186862,0,0,0.0
211,1511.2905745218118,0.0,0,0,0.0
212,1615.8790151197222,-0.0008474576271186862,0,0,0.0
213,1548.4365966975702,0.0,0,0,0.0
214,1606.0519070709468,-0.0008474576271186862,0,0,0.0
215,1557.1890944454176,0.0,0,0,0.0
216,1630.2947009789862,-0.0008474576271186862,0,0,0.0
217,1509.8819427471192,0.0,0,0,0.0
218,1627.4993676162137,-0.0008474576271186862,0,0,0.0
219,1491.8247618627777,0.0,0,0,0.0
220,1636.2405095348718,0.0,0,0,0.0
221,1472.3675815060158,0.0,0,0,0.0
222,1698.677126053665,0.0,0,0,0.0
223,1503.6949524519785,0.0,0,0,0.0
224,1623.7185937984698,0.0,0,0,0.0
225,1612.7696377107975,0.0,0,0,0.0
226,1612.9908227232204,0.0,0,0,0.0
227,1578.535098561542,0.0,0,0,0.0
228,1613.0509170462935,0.0,0,0,0.0
229,1520.539360593687,0.0,0,0,0.0
230,1645.124279280968,0.0,0,0,0.0
231,1522.674135054973,0.0,0,0,0.0
232,1625.090167951684,0.0,0,0,0.0
233,1569.590863583512,0.0,0,0,0.0
234,1627.257659510861,-0.0008474576271186862,0,0,0.0
235,1504.4920510179124,0.0,0,0,0.0
236,1648.0481284774555,-0.0025423728813558366,0,0,0.0
237,1547.4450103031577,-0.003389830508474523,0,0,0.0
238,1624.324224466308,0.0,0,0,0.0
239,1605.6085704574873,-0.005084745762711895,0,0,0.0
240,1661.0809674059226,-0.0008474576271186862,0,0,0.0
241,1600.1922590653392,-0.005084745762711895,0,0,0.0
242,1635.0887994400548,-0.0008474576271186862,0,0,0.0
243,1585.442433014109,-0.0016949152542373724,0,0,0.0
244,1607.0128590427614,-0.0016949152542373724,0,0,0.0
245,1542.1937339783015,-0.0025423728813558366,0,0,0.0
246,1691.1140786652754,-0.0025423728813558366,0,0,0.0
247,1528.1901130302774,-0.005084745762711895,0,0,0.0
248,1592.8669102989556,-0.0016949152542373724,0,0,0.0
249,1589.8861153261212,0.0,1,0,0.0
250,1610.9772160888617,0.0,0,0,0.0
251,1675.5707223630773,-0.0016949152542373724,1,0,0.0
252,1674.3572701089672,0.0,1,0,0.0
253,1600.9143321259314,-0.0016949152542373724,0,0,0.0
254,1603.0124940139776,0.0,0,0,0.0
255,1619.7851979300763,0.0,0,0,0.0
256,1606.4683458240615,0.0,0,0,0.0
257,1653.6150159885906,-0.0016949152542373724,0,0,0.0
258,1606.5772516425666,0.0,0,0,0.0
259,1642.1031013997358,0.0,0,0,0.0
260,1675.2555922522074,0.0,0,0,0.0
261,1602.437310215844,0.0,0,0,0.0
262,1563.8448714405781,-0.0008474576271186862,0,0,0.0
263,1735.9796498739388,0.0,0,0,0.0
264,1508.7106288185873,-0.0016949152542373724,0,0,0.0
265,1692.7036379568524,-0.0008474576271186862,0,0,0.0
266,1555.4609836931356,-0.0016949152542373724,0,0,0.0
267,1657.3956693651799,0.0,0,0,0.0
268,1622.7540558335015,-0.0008474576271186862,0,0,0.0
269,1624.2392352062188,0.0,0,0,0.0
270,1554.1175355673681,0.0,0,0,0.0
271,1670.821158969731,0.0,0,0,0.0
272,1694.3481495049302,-0.0025423728813558366,0,0,0.0
273,1725.3468307042908,0.0,0,0,0.0
274,1606.9110448031786,-0.0016949152542373724,0,0,0.0
275,1647.5960542268656,-0.0016949152542373724,0,0,0.0
276,1624.907475794869,-0.0025423728813558366,0,0,0.0
277,1700.9567592029478,0.0,0,0,0.0
278,1559.9644279338688,0.0,1,0,0.0
279,1635.9998256853942,-0.0016949152542373724,1,0,0.0
280,1652.6558801792848,0.0,1,1,0.0
281,1616.0513472763384,0.0,0,1,0.0
282,1611.0001262023425,-0.0016949152542373724,1,1,0.0
283,1706.8024300925265,0.0,1,2,0.0
284,1622.4172874826916,0.0,1,3,0.0
285,1660.597244322376,0.0,1,4,0.0
286,1646.1828637569579,-0.0016949152542373724,1,4,0.0
287,1577.392347901004,0.0,0,4,0.0
288,1602.0108649143808,0.0,1,5,0.0
289,1762.6520719866628,0.0,0,5,0.0
290,1608.6419638143782,-0.0025423728813558366,0,5,0.0
291,1480.863944033635,0.0,0,5,0.0
292,1680.3106500497415,-0.0025423728813558366,0,5,0.0
293,1639.885783217304,0.0,0,5,0.0
294,1547.379212920327,-0.0025423728813558366,0,5,0.0
295,1579.9502502893897,0.0,0,5,0.0
296,1556.2240828318809,-0.0025423728813558366,0,5,0.0
297,1571.8528425201298,0.0,0,5,0.0
298,1537.8145800730354,-0.003389830508474523,0,5,0.0
299,1828.1316428533905,0.0,0,5,0.0
300,1578.0274246474903,0.0,0,5,0.0
301,1640.1741836101592,0.0,0,5,0.0
302,1686.4440670692397,0.0,1,5,0.0
303,1637.500140586305,0.0,0,5,0.0
304,1659.6963085998727,0.0,0,5,0.0
305,1588.9662161488639,0.0,0,5,0.0
306,1621.7120798265112,0.0,0,5,0.0
307,1621.049648704983,0.0,0,5,0.0
308,1483.2307143126666,0.0,0,5,0.0
309,1754.1562343702958,0.0,1,6,0.0
310,1574.043000657973,0.0,1,6,0.0
311,1562.6101318607643,0.0,1,6,0.0
312,1542.4104310165237,0.0,0,6,0.0
313,1537.3400568866875,0.0,0,6,0.0
314,1495.0507623264798,0.0,0,6,0.0
315,1491.9245611815375,0.0,0,6,0.0
316,1482.502530978102,0.0,0,6,0.0
317,1437.2941276349002,0.0,1,7,0.0
318,1406.0480916648353,0.0,0,7,0.0
319,1398.9817555441207,0.0,0,7,0.0
320,1446.9218980608166,0.0,0,7,0.0
321,1428.515351953876,-0.003389830508474523,0,7,0.0
322,1442.26005242781,0.0,0,7,0.0
323,1396.9599798926993,0.0,0,7,0.0
324,1450.2771133598123,0.0,0,7,0.0
325,1401.7376861663115,0.0,0,7,0.0
326,1416.7742565794838,0.0,0,7,0.0
327,1444.3341962751406,0.0,0,7,0.0
328,1429.3435085128656,0.0,1,7,0.0
329,1425.4181362184688,0.0,0,7,0.0
330,1374.196460115194,0.0,0,7,0.0
331,1447.1462030742957,0.0,0,7,0.0
332,1408.1278750550769,0.0,0,7,0.0
333,1412.2081447216092,0.0,0,7,0.0
334,1424.070260363112,0.0,0,7,0.0
335,1444.4815181770323,0.0,0,7,0.0
336,1365.928786372619,0.0,0,7,0.0
337,1402.2742960887201,0.0,0,7,0.0
338,1435.5074989602324,0.0,0,7,0.0
339,1445.8211062930905,0.0,0,7,0.0
340,1413.8984040178118,0.0,0,7,0.0
341,1437.342509214042,0.0,0,7,0.0
342,1399.249528723441,0.0,0,7,0.0
343,1414.4258079245162,0.0,0,7,0.0
344,1427.232018381148,0.0,0,7,0.0
345,1396.470496579083,0.0,0,7,0.0
346,1442.8752677109787,-0.003389830508474523,0,7,0.0
347,1375.7957777513668,0.0,0,7,0.0
348,1438.7058047588616,0.0,0,7,0.0
349,1448.155861561558,0.0,0,7,0.0
350,1405.5310190285159,0.0,0,7,0.0
351,1426.9328570250627,0.0,0,7,0.0
352,1400.8909418944595,0.0,0,7,0.0
353,1406.641031174606,0.0,0,7,0.0
354,1438.8378120810341,0.0,0,7,0.0
355,1420.5429345184366,0.0,0,7,0.0
356,1402.6461453800966,0.0,0,7,0.0
357,1404.0800418804722,-0.003389830508474523,0,7,0.0
358,1423.7858679540652,0.0,0,7,0.0
359,1372.2316013838345,0.0,0,7,0.0
360,1467.1726574494635,0.0,0,7,0.0
361,1415.6408096513733,0.0,0,7,0.0
362,1421.1187904686315,0.0,0,7,0.0
363,1416.0554740056211,0.0,0,7,0.0
364,1410.5485776988223,0.0,0,7,0.0
365,1436.8037801261473,0.0,0,7,0.0
366,1382.970943601656,0.0,0,7,0.0
367,1447.0811979371142,0.0,0,7,0.0
368,1428.1502168168495,0.0,0,7,0.0
369,1389.821682530903,0.0,0,7,0.0
370,1370.587932027026,-0.004237288135593209,0,7,0.0
371,1443.130571481622,0.0,0,7,0.0
372,1434.1380742839472,0.0,0,7,0.0
373,1433.8008037668815,0.0,0,7,0.0
374,1408.7538043890836,0.0,0,7,0.0
375,1381.7061148154862,0.0,0,7,0.0
376,1447.9024671573698,0.0,0,7,0.0
377,1418.3473688332713,0.0,0,7,0.0
378,1413.0538018583545,0.0,0,7,0.0
379,1425.70532245701,0.0,0,7,0.0
380,1411.095950066114,0.0,0,7,0.0
381,1437.953293191688,0.0,0,7,0.0
382,1392.8430996340874,0.0,0,7,0.0
383,1454.6795279412515,0.0,1,11,0.0
384,1410.3350613457044,0.0,0,11,0.0
385,1410.3645198756835,0.0,0,11,0.0
386,1412.6288885441593,0.0,0,11,0.0
387,1407.8128329733347,0.0,0,11,0.0
388,1396.5300375753782,0.0,0,11,0.0
389,1403.3930183279474,0.0,0,11,0.0
390,1381.1811197923157,0.0,0,11,0.0
391,1450.9244423856599,0.0,0,11,0.0
392,1451.16999771092,0.0,0,11,0.0
393,1393.5837616701667,0.0,0,11,0.0
394,1421.3690575487544,0.0,0,11,0.0
395,1424.2594850818027,0.0,0,11,0.0
396,1367.94658087605,0.0,0,11,0.0
397,1420.4990088002912,0.0,0,11,0.0
398,1400.742740583221,0.0,0,11,0.0
399,1467.1252930240296,0.0,0,11,0.0
400,1414.3588474474618,0.0,0,11,0.0
401,1353.7575032665638,0.0,0,11,0.0
402,1479.737001578598,0.0,0,11,0.0
403,1425.9324303268663,0.0,0,11,0.0
404,1393.4038558214706,0.0,0,11,0.0
405,1411.575051793814,0.0,0,11,0.0
406,1400.814271619216,0.0,0,11,0.0
407,1408.296144594276,0.0,0,11,0.0
408,1454.359829646441,0.0,0,11,0.0
409,1409.490713368431,0.0,0,11,0.0
410,1382.9758830284263,0.0,0,11,0.0
411,1400.3680134071906,0.0,0,11,0.0
412,1473.406060257261,0.0,0,11,0.0
413,1331.7774475418391,0.0,0,11,0.0
414,1456.613445915366,0.0,0,11,0.0
415,1455.1025969406905,0.0,0,11,0.0
416,1380.4854705763496,0.0,0,11,0.0
417,1377.1550335286652,0.0,0,11,0.0
418,1474.3962070397456,0.0,0,11,0.0
419,1317.1457657288636,0.0,0,11,0.0
420,1476.8430834036658,0.0,0,11,0.0
421,1424.385508797024,0.0,0,11,0.0
422,1431.2856954688139,0.0,0,11,0.0
423,1409.7771308788192,0.0,0,11,0.0
424,1344.336159676464,0.0,0,11,0.0
425,1472.1001226130963,0.0,0,11,0.0
426,1355.8712295162845,0.0,0,11,0.0
427,1456.4248200975471,0.0,0,11,0.0
428,1367.5504434297286,0.0,0,11,0.0
429,1398.972851064543,0.0,0,11,0.0
430,1410.9469100415859,0.0,0,11,0.0
431,1379.7860997046225,0.0,0,11,0.0
432,1409.0482490548168,0.0,0,11,0.0
433,1356.4067680979977,0.0,0,11,0.0
434,1363.9149001565447,0.0,0,11,0.0
435,1246.1951390880022,0.0,0,11,0.0
436,1182.462083453416,0.0,0,11,0.0
437,1083.450172670986,0.0,0,11,0.0
438,1095.167473627041,0.0,0,11,0.0
439,1004.5253587879652,0.0,0,11,0.0
440,990.1781125794446,0.0,0,11,0.0
441,966.122080042162,0.0,0,11,0.0
442,975.4157354518386,0.0,0,11,0.0
443,967.8808341757134,0.0,0,11,0.0
444,976.6629689821942,0.0,0,11,0.0
445,958.37191312304,0.0,0,11,0.0
446,988.0430921268132,0.0,0,11,0.0
447,966.3397580286069,0.0,0,11,0.0
448,981.1531463103864,0.0,0,11,0.0
449,972.2969212921206,0.0,0,11,0.0
450,983.4952968610083,0.0,0,11,0.0
451,969.7727737152637,0.0,0,11,0.0
452,969.4828951146941,0.0,0,11,0.0
453,987.9996098605535,0.0,0,11,0.0
454,996.7408008960905,0.0,0,11,0.0
455,1009.460023978527,0.0,0,11,0.0
456,1015.5488608829869,0.0,0,11,0.0
457,1022.9205042519905,0.0,0,11,0.0
458,1027.9426365378324,0.0,0,11,0.0
459,1026.1156174045398,0.0,0,11,0.0
460,1040.9171555024209,0.0,0,11,0.0
461,1047.1579212480317,0.0,0,11,0.0
462,1062.0820734781144,0.0,0,11,0.0
463,1069.2788559503101,0.0,0,11,0.0
464,1068.8996700159232,0.0,0,11,0.0
465,1076.6660011802282,0.0,0,11,0.0
466,1081.7684154526387,0.0,0,11,0.0
467,1095.4911023469074,0.0,0,11,0.0
468,1096.1120539663889,0.0,0,11,0.0
469,1100.1016848093018,0.0,0,11,0.0
470,1117.4273355887449,-0.0016949152542373724,0,11,0.0
471,1114.2733349017487,-0.0025423728813558366,0,11,0.0
472,1120.4852438365438,-0.0016949152542373724,0,11,0.0
473,1120.8920665544824,-0.0025423728813558366,0,11,0.0
474,1136.717949473345,0.0,0,11,0.0
475,1143.8545280448398,-0.0008474576271186862,0,11,0.0
476,1151.9261355991741,-0.003389830508474523,0,11,0.0
477,1158.853348070572,0.0,0,11,0.0
478,1127.5605401473674,-0.0025423728813558366,0,11,0.0
479,1199.5253414536137,-0.0016949152542373724,0,11,0.0
480,1173.1292868575194,0.0,0,11,0.0
481,1189.5751998509709,-0.0016949152542373724,0,11,0.0
482,1178.9602297583756,-0.0025423728813558366,0,11,0.0
483,1181.4895084392947,-0.0008474576271186862,0,11,0.0
484,1192.635488368924,-0.0016949152542373724,0,11,0.0
485,1190.9640788517142,-0.005084745762711895,0,11,0.0
486,1194.9767360992605,-0.006779661016949046,0,11,0.0
487,1208.3915716068586,0.0,0,11,0.0
488,1204.454792507556,-0.0008474576271186862,0,11,0.0
489,1214.6376070591805,0.0,0,11,0.0
490,1205.9686995494137,0.0,0,11,0.0
491,1225.3514338347545,-0.0008474576271186862,0,11,0.0
492,1227.6107792342896,-0.0025423728813558366,0,11,0.0
493,1234.8091496611162,0.0,0,11,0.0
494,1224.6272571815955,0.0,0,11,0.0
495,1245.8010220681126,0.0,0,11,0.0
496,1219.1361141748887,0.0,0,11,0.0
497,1260.3314157420205,0.0,0,11,0.0
498,1237.9633784739776,0.0,0,11,0.0
499,1263.9676744741394,-0.0016949152542373724,0,11,0.0
